Transaction_ID,Date_Created,Subscription_Type,Monthly_Fee,Negotiation_Success_Prob,User_Feedback,Monthly_Fee_USD,Monthly_Fee_Naira,Is_Prob_Imputed,Is_Date_Missing,Date_Created_Clean,Is_Outlier,Expected_Savings_USD,Priority_Score,Sentiment_Category,Cumulative_Savings,Cumulative_Percentage
TRX-48647,2026-03-01,internet provider,96.24194219144151,0.6360707949367662,Stop charging me.,96.24194219144151,144362.91328716226,0,0,2026-01-03,0,61.2166886759685,Critical,Churn Risk,100173.93546967652,67.41388258761822
TRX-65282,22/02/2026,netflix,67.78309085827514,0.9,Stop charging me.,67.78309085827514,101674.63628741272,0,0,1900-01-01,0,61.00478177244763,Critical,Churn Risk,100234.94025144896,67.45493687161343
TRX-62430,2026-04-02,cloud storage,67.7132322360035,0.9,Stop charging me.,67.7132322360035,101569.84835400525,0,0,2026-02-04,0,60.94190901240316,Critical,Churn Risk,100295.88216046136,67.4959488442345
TRX-53313,,internet provider,$67.69,0.9,Stop charging me.,67.69,101535.0,0,1,1900-01-01,0,60.921,Critical,Churn Risk,100356.80316046136,67.53694674575314
TRX-77551,,spotify,114.4090097747326,0.5321299995978434,It's too expensive!!!,114.4090097747326,171613.5146620989,0,1,1900-01-01,0,60.88046632541811,Critical,Pricing Complaint,100417.68362678678,67.57791736939389
TRX-32141,2025-08-21,electricity bill,66.91035318571254,0.9084755656542772,Stop charging me.,66.91035318571254,100365.5297785688,0,0,1900-01-01,0,60.78642095851767,Critical,Churn Risk,100478.4700477453,67.61882470348439
TRX-72461,2026-03-01,spotify,$67.50,0.9,,67.5,101250.0,0,0,2026-01-03,0,60.75,Critical,General Inquiry,100539.2200477453,67.65970752742454
TRX-66313,2025-08-29,electricity bill,$67.44,0.9,It's too expensive!!!,67.44,101160.0,0,0,1900-01-01,0,60.696,Critical,Pricing Complaint,100599.9160477453,67.70055401107673
TRX-18147,2026-03-01,electricity bill,81.80761121384108,0.7414179642287942,,81.80761121384108,122711.41682076163,0,0,2026-01-03,0,60.65363256458674,Critical,General Inquiry,100660.56968030988,67.74137198278814
TRX-25536,2025-11-02,cloud storage,$67.35,0.9,Negotiation needed ASAP,67.35,101024.99999999999,0,0,2025-02-11,0,60.614999999999995,Critical,General Inquiry,100721.18468030989,67.78216395600842
TRX-99524,2025-04-27,cloud storage,69.99479497666755,0.8658643806831067,    Spaces at the beginning,69.99479497666755,104992.19246500132,0,0,1900-01-01,0,60.60599980351327,Critical,General Inquiry,100781.79068011341,67.82294987238181
TRX-14916,2025-12-31,cloud storage,113.6501064541632,0.5327913387961462,,113.6501064541632,170475.15968124478,0,0,1900-01-01,0,60.551792372038136,Critical,General Inquiry,100842.34247248544,67.86369930887244
TRX-30144,,internet provider,126.9224093550117,0.4768353274093222,It's too expensive!!!,126.9224093550117,190383.61403251754,0,1,1900-01-01,1,60.52108862037702,Critical,Pricing Complaint,100902.86356110581,67.90442808271166
TRX-11016,02/01/2026,netflix,67.24039240504868,0.9,,67.24039240504868,100860.58860757302,0,0,1900-01-01,0,60.516353164543816,Critical,General Inquiry,100963.37991427035,67.94515366973923
TRX-77774,01/11/2025,cloud storage,$67.17,0.9,,67.17,100755.0,0,0,1900-01-01,0,60.453,Critical,General Inquiry,101023.83291427034,67.98583662209565
TRX-65449,2025-05-31,internet provider,67.15687135629975,0.9,Stop charging me.,67.15687135629975,100735.30703444962,0,0,1900-01-01,0,60.441184220669776,Critical,Churn Risk,101084.27409849102,68.02651162280722
TRX-43546,24/10/2025,cloud storage,$67.04,0.9,It's too expensive!!!,67.04,100560.00000000001,0,0,1900-01-01,0,60.336000000000006,Critical,Pricing Complaint,101144.61009849102,68.06711583787309
TRX-34178,,electricity bill,132.0814904986822,0.4566049223963587,It's too expensive!!!,132.0814904986822,198122.2357480233,0,1,1900-01-01,1,60.30905871914617,Critical,Pricing Complaint,101204.91915721016,68.10770192231112
TRX-34961,2026-03-01,electricity bill,$66.95,0.9,It's too expensive!!!,66.95,100425.0,0,0,2026-01-03,0,60.255,Critical,Pricing Complaint,101265.17415721016,68.14825162694508
TRX-48342,,gym membership,$72.71,0.8284876326419629,It's too expensive!!!,72.71,109064.99999999999,0,1,1900-01-01,0,60.239335769397115,Critical,Pricing Complaint,101325.41349297955,68.18879079004849
TRX-58446,02/02/2026,spotify,$77.20,0.7795445948090992,Negotiation needed ASAP,77.2,115800.0,0,0,1900-01-01,0,60.180842719262465,Critical,General Inquiry,101385.59433569881,68.22929058918365
TRX-80701,30/01/2026,electricity bill,66.79019199691689,0.9,Negotiation needed ASAP,66.79019199691689,100185.28799537533,0,0,1900-01-01,0,60.1111727972252,Critical,General Inquiry,101445.70550849604,68.26974350267014
TRX-15823,27/05/2025,spotify,$106.33,0.5637744161468335,,106.33,159495.0,0,0,1900-01-01,0,59.94613366889281,Critical,General Inquiry,101505.65164216494,68.31008535005577
TRX-6701,,gym membership,66.51245821746645,0.9,Negotiation needed ASAP,66.51245821746645,99768.68732619967,0,1,1900-01-01,0,59.861212395719804,Critical,General Inquiry,101565.51285456066,68.35037004811697
TRX-93989,2025-12-14,spotify,120.7352672092365,0.4952607909228952,Stop charging me.,120.7352672092365,181102.90081385474,0,0,1900-01-01,1,59.79544393033356,Critical,Churn Risk,101625.30829849099,68.39061048608612
TRX-4795,2026-03-04,netflix,66.38216885406001,0.9,Stop charging me.,66.38216885406001,99573.25328109002,0,0,2026-04-03,0,59.74395196865401,Critical,Churn Risk,101685.05225045964,68.43081627159762
TRX-99495,2026-03-01,internet provider,$83.90,0.7118677326315269,    Spaces at the beginning,83.9,125850.00000000001,0,0,2026-01-03,0,59.725702767785116,Critical,General Inquiry,101744.77795322743,68.4710097759755
TRX-89223,2025-05-07,electricity bill,66.3010902600671,0.9,Negotiation needed ASAP,66.3010902600671,99451.63539010065,0,0,2025-07-05,0,59.67098123406039,Critical,General Inquiry,101804.44893446148,68.5111664544961
TRX-89592,2026-02-02,gym membership,66.28123002440566,0.9,    Spaces at the beginning,66.28123002440566,99421.84503660849,0,0,2026-02-02,0,59.65310702196509,Critical,General Inquiry,101864.10204148345,68.55131110423869
TRX-95386,,netflix,108.7873073174905,0.5480599420719364,Negotiation needed ASAP,108.7873073174905,163180.96097623574,0,1,1900-01-01,0,59.62196534658579,Critical,General Inquiry,101923.72400683003,68.59143479662106
TRX-61146,05/08/2025,internet provider,66.41707127933122,0.8970980741392572,Stop charging me.,66.41707127933122,99625.60691899684,0,0,1900-01-01,0,59.582626734657815,Critical,Churn Risk,101983.30663356469,68.63153201536484
TRX-13965,05/09/2025,gym membership,65.00202876401933,0.9155313029276851,It's too expensive!!!,65.00202876401933,97503.043146029,0,0,1900-01-01,0,59.511392087265484,Critical,Pricing Complaint,102042.81802565196,68.67158129544939
TRX-43920,13/09/2025,electricity bill,$66.10,0.9,Negotiation needed ASAP,66.1,99149.99999999999,0,0,1900-01-01,0,59.489999999999995,Critical,General Inquiry,102102.30802565196,68.71161617933743
TRX-80296,05/04/2026,electricity bill,$66.09,0.9,Negotiation needed ASAP,66.09,99135.0,0,0,1900-01-01,0,59.481,Critical,General Inquiry,102161.78902565196,68.75164500651083
TRX-45153,,netflix,80.4501929079767,0.7392992690708331,,80.4501929079767,120675.28936196504,0,1,1900-01-01,0,59.47676881347469,Critical,General Inquiry,102221.26579446543,68.79167098622983
TRX-53227,2026-03-01,spotify,$66.05,0.9,    Spaces at the beginning,66.05,99075.0,0,0,2026-01-03,0,59.445,Critical,General Inquiry,102280.71079446544,68.8316755865446
TRX-67064,2026-03-01,netflix,$92.66,0.6413254728835261,It's too expensive!!!,92.66,138990.0,0,0,2026-01-03,0,59.42521831738753,Critical,Pricing Complaint,102340.13601278282,68.87166687441413
TRX-83376,14/12/2025,spotify,66.02085444915429,0.9,Negotiation needed ASAP,66.02085444915429,99031.28167373143,0,0,1900-01-01,0,59.41876900423886,Critical,General Inquiry,102399.55478178707,68.91165382210039
TRX-18192,2026-03-01,internet provider,$66.00,0.9,Stop charging me.,66.0,99000.0,0,0,2026-01-03,0,59.4,Critical,Churn Risk,102458.95478178706,68.95162813884185
TRX-83816,,netflix,65.97065300821977,0.9,Negotiation needed ASAP,65.97065300821977,98955.97951232965,0,1,1900-01-01,0,59.373587707397796,Critical,General Inquiry,102518.32836949445,68.99158468094781
TRX-38749,2026-03-01,gym membership,$65.97,0.9,Stop charging me.,65.97,98955.0,0,0,2026-01-03,0,59.373,Critical,Churn Risk,102577.70136949446,69.0315408275453
TRX-47655,,netflix,110.1491983217225,0.5388549183111052,It's too expensive!!!,110.1491983217225,165223.79748258373,0,1,1900-01-01,0,59.354437263685504,Critical,Pricing Complaint,102637.05580675814,69.07148448200978
TRX-24239,2025-11-03,spotify,$68.98,0.8593839874227301,,68.98,103470.0,0,0,2025-03-11,0,59.280307452419926,Critical,General Inquiry,102696.33611421056,69.11137824946154
TRX-8290,03/12/2025,netflix,$65.81,0.9,It's too expensive!!!,65.81,98715.0,0,0,1900-01-01,0,59.229000000000006,Critical,Pricing Complaint,102755.56511421056,69.15123748862452
TRX-58334,2026-03-01,internet provider,$65.79,0.9,Stop charging me.,65.79,98685.00000000001,0,0,2026-01-03,0,59.211000000000006,Critical,Churn Risk,102814.77611421056,69.19108461435818
TRX-95645,2026-03-12,spotify,$65.79,0.9,It's too expensive!!!,65.79,98685.00000000001,0,0,2026-12-03,0,59.211000000000006,Critical,Pricing Complaint,102873.98711421055,69.23093174009183
TRX-97297,,netflix,$65.72,0.9,,65.72,98580.0,0,1,1900-01-01,0,59.148,Critical,General Inquiry,102933.13511421056,69.27073646882288
TRX-53402,30/12/2025,electricity bill,65.59221792989347,0.9,    Spaces at the beginning,65.59221792989347,98388.3268948402,0,0,1900-01-01,0,59.03299613690412,Critical,General Inquiry,102992.16811034745,69.31046380360023
TRX-96808,18/05/2025,spotify,$65.59,0.9,,65.59,98385.0,0,0,1900-01-01,0,59.031000000000006,Critical,General Inquiry,103051.19911034746,69.35018979504073
TRX-51971,17/03/2026,electricity bill,$96.04,0.6138526384196396,Negotiation needed ASAP,96.04,144060.0,0,0,1900-01-01,0,58.95440739382219,Critical,General Inquiry,103110.15351774127,69.38986424208562
TRX-99918,,spotify,73.9795805066347,0.7953737254498814,,73.9795805066347,110969.37075995206,0,1,1900-01-01,0,58.841414554781466,Critical,General Inquiry,103168.99493229606,69.42946264853224
TRX-68344,30/07/2025,netflix,65.35034475064961,0.9,Stop charging me.,65.35034475064961,98025.51712597442,0,0,1900-01-01,0,58.81531027558465,Critical,Churn Risk,103227.81024257165,69.46904348762658
TRX-80103,2026-03-01,internet provider,65.32186103051325,0.9,    Spaces at the beginning,65.32186103051325,97982.79154576987,0,0,2026-01-03,0,58.789674927461924,Critical,General Inquiry,103286.59991749912,69.50860707494441
TRX-40125,2026-03-01,electricity bill,64.96608229632272,0.9,It's too expensive!!!,64.96608229632272,97449.12344448408,0,0,2026-01-03,0,58.46947406669045,Critical,Pricing Complaint,103345.0693915658,69.5479551772348
TRX-86156,2026-03-01,netflix,64.95892363320698,0.9,,64.95892363320698,97438.38544981046,0,0,2026-01-03,0,58.46303126988628,Critical,General Inquiry,103403.53242283569,69.5872989437272
TRX-46286,2025-08-12,electricity bill,$94.33,0.6197314331226313,,94.33,141495.0,0,0,2025-12-08,0,58.459266086457816,Critical,General Inquiry,103461.99168892215,69.62664017637053
TRX-14799,31/10/2025,electricity bill,$64.95,0.9,    Spaces at the beginning,64.95,97425.0,0,0,1900-01-01,0,58.455000000000005,Critical,General Inquiry,103520.44668892215,69.66597853807293
TRX-51247,2026-03-01,spotify,$103.23,0.5657009056672415,    Spaces at the beginning,103.23,154845.0,0,0,2026-01-03,0,58.39730449202934,Critical,General Inquiry,103578.84399341418,69.7052780725277
TRX-20374,,electricity bill,64.85637839442902,0.9,Stop charging me.,64.85637839442902,97284.56759164353,0,1,1900-01-01,0,58.370740554986114,Critical,Churn Risk,103637.21473396916,69.74455973029502
TRX-43977,2026-03-01,netflix,63.11798517913865,0.924011235509197,,63.11798517913865,94676.97776870798,0,0,2026-01-03,0,58.32172746822709,Critical,General Inquiry,103695.53646143738,69.7838084038089
TRX-10916,2026-03-01,spotify,$64.78,0.9,,64.78,97170.0,0,0,2026-01-03,0,58.302,Critical,General Inquiry,103753.83846143738,69.82304380136212
TRX-73122,03/06/2025,netflix,81.03608285607463,0.7176131909358703,Negotiation needed ASAP,81.03608285607463,121554.12428411194,0,0,1900-01-01,0,58.15256199929129,Critical,General Inquiry,103811.99102343667,69.86217863187875
TRX-94897,21/08/2025,netflix,64.57672372439035,0.9,Stop charging me.,64.57672372439035,96865.08558658553,0,0,1900-01-01,0,58.11905135195131,Critical,Churn Risk,103870.11007478862,69.90129091079216
TRX-12186,2026-03-01,cloud storage,$64.44,0.9,Stop charging me.,64.44,96660.0,0,0,2026-01-03,0,57.996,Critical,Churn Risk,103928.10607478862,69.94032038004701
TRX-52658,2026-03-01,cloud storage,75.54047546835652,0.7677082221260395,It's too expensive!!!,75.54047546835652,113310.71320253478,0,0,2026-01-03,0,57.993044120367685,Critical,Pricing Complaint,103986.09911890898,69.97934786008858
TRX-44376,2025-06-05,cloud storage,$83.51,0.6936669963249302,,83.51,125265.00000000001,0,0,2025-05-06,0,57.92813086309493,Critical,General Inquiry,104044.02724977207,70.01833165556607
TRX-61170,08/04/2026,electricity bill,$64.36,0.9,Negotiation needed ASAP,64.36,96540.0,0,0,1900-01-01,0,57.924,Critical,General Inquiry,104101.95124977207,70.05731267110366
TRX-67604,23/02/2026,netflix,64.32082912622568,0.9,Stop charging me.,64.32082912622568,96481.24368933852,0,0,1900-01-01,0,57.888746213603106,Critical,Churn Risk,104159.83999598568,70.09626996196072
TRX-54669,2026-03-01,spotify,$64.29,0.9,,64.29,96435.00000000001,0,0,2026-01-03,0,57.861000000000004,Critical,General Inquiry,104217.70099598568,70.1352085804957
TRX-20407,03/07/2025,gym membership,116.7331723376807,0.4954980323249011,,116.7331723376807,175099.75850652106,0,0,1900-01-01,0,57.84105720036436,Critical,General Inquiry,104275.54205318604,70.17413377815882
TRX-97724,2025-07-29,spotify,$64.22,0.9,,64.22,96330.0,0,0,1900-01-01,0,57.798,Critical,General Inquiry,104333.34005318604,70.2130299996912
TRX-5105,2026-03-01,internet provider,136.3297101567183,0.4234827348378251,It's too expensive!!!,136.3297101567183,204494.56523507746,0,0,2026-01-03,1,57.73327849681509,Critical,Pricing Complaint,104391.07333168286,70.25188266570392
TRX-60683,2026-02-25,electricity bill,64.05233273411051,0.9,,64.05233273411051,96078.49910116575,0,0,1900-01-01,0,57.64709946069946,Critical,General Inquiry,104448.72043114355,70.2906773359576
TRX-15141,,netflix,$64.04,0.9,    Spaces at the beginning,64.04,96060.00000000001,0,1,1900-01-01,0,57.63600000000001,Critical,General Inquiry,104506.35643114355,70.32946453662615
TRX-71516,2025-08-10,spotify,61.91090823391767,0.9287613525866671,,61.91090823391767,92866.3623508765,0,0,2025-10-08,0,57.5004588712024,Critical,General Inquiry,104563.85689001475,70.3681605224123
TRX-1732,,cloud storage,66.74060728660541,0.8602993391597409,Stop charging me.,66.74060728660541,100110.91092990812,0,1,1900-01-01,0,57.41690034378642,Critical,Churn Risk,104621.27379035854,70.40680027595869
TRX-53217,2025-04-29,internet provider,$75.42,0.759166309685568,Negotiation needed ASAP,75.42,113130.0,0,0,1900-01-01,0,57.256323076485536,Critical,General Inquiry,104678.53011343502,70.44533196609524
TRX-83289,2026-03-01,cloud storage,63.61222965850695,0.9,It's too expensive!!!,63.61222965850695,95418.34448776042,0,0,2026-01-03,0,57.251006692656254,Critical,Pricing Complaint,104735.78112012768,70.48386007847404
TRX-16631,,internet provider,$116.15,0.492833489762036,Negotiation needed ASAP,116.15,174225.0,0,1,1900-01-01,0,57.242609835860485,Critical,General Inquiry,104793.02372996353,70.52238254003443
TRX-13306,,electricity bill,65.29684547078608,0.8759002432651011,It's too expensive!!!,65.29684547078608,97945.26820617913,0,1,1900-01-01,0,57.19352283230524,Critical,Pricing Complaint,104850.21725279583,70.5608719675977
TRX-5986,11/02/2026,netflix,$80.35,0.7112074288500154,It's too expensive!!!,80.35,120524.99999999999,0,0,1900-01-01,0,57.145516908098735,Critical,Pricing Complaint,104907.36276970393,70.59932908869601
TRX-30464,05/10/2025,spotify,63.46193549387563,0.9,Negotiation needed ASAP,63.46193549387563,95192.90324081344,0,0,1900-01-01,0,57.115741944488065,Critical,General Inquiry,104964.47851164843,70.63776617218782
TRX-39020,2026-03-01,electricity bill,135.3959011651604,0.4218213687866901,Stop charging me.,135.3959011651604,203093.8517477406,0,0,2026-01-03,1,57.11288435759537,Critical,Churn Risk,105021.59139600603,70.67620133261424
TRX-65709,,internet provider,140.8235484379406,0.4053387989449788,Stop charging me.,140.8235484379406,211235.3226569109,0,1,1900-01-01,1,57.081247987004886,Critical,Churn Risk,105078.67264399304,70.71461520276628
TRX-98631,27/02/2026,electricity bill,63.42355112592126,0.9,    Spaces at the beginning,63.42355112592126,95135.32668888189,0,0,1900-01-01,0,57.081196013329134,Critical,General Inquiry,105135.75384000636,70.75302903794169
TRX-35483,26/04/2025,netflix,63.41534277547208,0.9,Stop charging me.,63.41534277547208,95123.01416320812,0,0,1900-01-01,0,57.07380849792487,Critical,Churn Risk,105192.82764850429,70.79143790155344
TRX-62029,2026-03-01,spotify,$63.35,0.9,Stop charging me.,63.35,95025.0,0,0,2026-01-03,0,57.015,Critical,Churn Risk,105249.84264850429,70.82980718891059
TRX-73722,19/04/2025,electricity bill,61.38665834309487,0.9284778497271733,Stop charging me.,61.38665834309487,92079.98751464231,0,0,1900-01-01,0,56.99615254033337,Critical,Churn Risk,105306.83880104462,70.86816379252494
TRX-91694,,netflix,$63.32,0.9,    Spaces at the beginning,63.32,94980.0,0,1,1900-01-01,0,56.988,Critical,General Inquiry,105363.82680104462,70.90651490973812
TRX-22030,2025-12-15,gym membership,$63.29,0.9,It's too expensive!!!,63.29,94935.0,0,0,1900-01-01,0,56.961,Critical,Pricing Complaint,105420.78780104461,70.94484785680733
TRX-34705,2025-08-24,cloud storage,63.25484607755382,0.9,It's too expensive!!!,63.25484607755382,94882.26911633073,0,0,1900-01-01,0,56.929361469798444,Critical,Pricing Complaint,105477.71716251441,70.9831595121488
TRX-55450,,internet provider,149.7864070514527,0.3791529167150235,It's too expensive!!!,149.7864070514527,224679.61057717906,0,1,1900-01-01,1,56.791953117822054,Critical,Pricing Complaint,105534.50911563223,71.02137869602588
TRX-53103,,cloud storage,$63.09,0.9,Stop charging me.,63.09,94635.0,0,1,1900-01-01,0,56.781000000000006,Critical,Churn Risk,105591.29011563223,71.05959050880193
TRX-8531,07/12/2025,cloud storage,63.07932878099022,0.9,    Spaces at the beginning,63.07932878099022,94618.99317148533,0,0,1900-01-01,0,56.77139590289119,Critical,General Inquiry,105648.06151153512,71.09779585832511
